source_id,person_hash,timestamp,longitude,latitude,accuracy,speed,heading,source_type
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:45:36.499436+09:00,134.6933293,34.8391745,4.8,0.16,308,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:46:36.499436+09:00,134.6932932,34.8390967,4.8,0.04,119,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:47:36.499436+09:00,134.6933464,34.8389750,4.8,0.09,186,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:48:36.499436+09:00,134.6935270,34.8392460,4.8,0.27,264,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:49:36.499436+09:00,134.6933334,34.8391306,4.8,0.13,131,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:50:36.499436+09:00,134.6933842,34.8391067,4.8,0.02,204,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:51:25.227925+09:00,134.6936435,34.8371145,4.8,0.38,48,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:52:25.227925+09:00,134.6936805,34.8372338,4.8,0.68,255,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:53:25.227925+09:00,134.6935666,34.8373226,4.8,0.36,292,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:54:25.227925+09:00,134.6934657,34.8372943,4.8,0.56,208,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:55:25.227925+09:00,134.6934455,34.8371926,4.8,0.20,22,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:56:25.227925+09:00,134.6935838,34.8373327,4.8,0.26,221,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:57:25.227925+09:00,134.6934919,34.8371324,4.8,0.19,233,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:58:25.227925+09:00,134.6935844,34.8372029,4.8,0.19,358,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T12:59:25.227925+09:00,134.6934190,34.8371928,4.8,0.13,328,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:00:25.227925+09:00,134.6936651,34.8373762,4.8,0.08,232,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:01:25.227925+09:00,134.6936240,34.8373658,4.8,0.08,19,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:02:25.227925+09:00,134.6933699,34.8372113,4.8,0.29,106,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:03:25.227925+09:00,134.6934592,34.8373151,4.8,0.05,326,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:04:25.227925+09:00,134.6935236,34.8373027,4.8,0.06,140,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:05:25.227925+09:00,134.6934251,34.8373066,4.8,0.29,303,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:06:25.227925+09:00,134.6935007,34.8372297,4.8,0.01,344,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:07:13.956414+09:00,134.6936479,34.8353133,4.8,0.55,203,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:08:13.956414+09:00,134.6934958,34.8353833,4.8,0.30,352,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:09:13.956414+09:00,134.6934500,34.8354137,4.8,0.23,24,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:10:13.956414+09:00,134.6934919,34.8352701,4.8,0.77,192,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:11:13.956414+09:00,134.6932122,34.8352955,4.8,0.43,89,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:12:13.956414+09:00,134.6934563,34.8354779,4.8,0.65,31,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:13:13.956414+09:00,134.6933252,34.8352450,4.8,0.24,233,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:14:13.956414+09:00,134.6935478,34.8352869,4.8,0.28,17,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:15:13.956414+09:00,134.6932195,34.8352995,4.8,0.14,104,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:16:13.956414+09:00,134.6932989,34.8354014,4.8,0.03,169,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:17:13.956414+09:00,134.6934324,34.8352341,4.8,0.17,103,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:18:13.956414+09:00,134.6935315,34.8352877,4.8,0.02,125,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:19:13.956414+09:00,134.6934619,34.8353464,4.8,0.18,345,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:20:13.956414+09:00,134.6934770,34.8353868,4.8,0.28,83,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:21:13.956414+09:00,134.6935952,34.8353129,4.8,0.30,202,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:22:13.956414+09:00,134.6935288,34.8353983,4.8,0.27,268,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:23:02.684903+09:00,134.6931410,34.8360473,4.8,1.27,272,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:24:02.684903+09:00,134.6924865,34.8357994,4.8,1.27,259,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:25:02.684903+09:00,134.6929786,34.8354775,4.8,1.27,110,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:26:02.684903+09:00,134.6938322,34.8352369,4.8,1.27,109,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:27:02.684903+09:00,134.6945299,34.8351352,4.8,1.27,103,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:28:02.684903+09:00,134.6954131,34.8349491,4.8,1.27,103,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:29:02.684903+09:00,134.6953150,34.8343853,4.8,1.27,195,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:30:02.684903+09:00,134.6951417,34.8336488,4.8,1.27,193,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:31:02.684903+09:00,134.6949175,34.8330000,4.8,1.27,195,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:32:02.684903+09:00,134.6949837,34.8324729,4.8,1.27,192,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:33:02.684903+09:00,134.6957093,34.8322718,4.8,1.27,103,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:34:02.684903+09:00,134.6964763,34.8321291,4.8,1.27,103,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:35:02.684903+09:00,134.6970146,34.8317677,4.8,1.27,186,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:36:02.684903+09:00,134.6968691,34.8310875,4.8,1.27,186,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:37:02.684903+09:00,134.6968125,34.8304218,4.8,1.27,186,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:38:02.684903+09:00,134.6965781,34.8297288,4.8,1.27,203,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:39:02.684903+09:00,134.6963654,34.8291307,4.8,1.27,192,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:40:02.684903+09:00,134.6962149,34.8284069,4.8,1.27,192,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:41:02.684903+09:00,134.6960387,34.8277558,4.8,1.27,199,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:42:02.684903+09:00,134.6958476,34.8270977,4.8,1.27,199,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:43:02.684903+09:00,134.6955452,34.8264728,4.8,1.27,200,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:44:02.684903+09:00,134.6951617,34.8258159,4.8,1.27,203,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:45:02.684903+09:00,134.6948234,34.8251973,4.8,1.27,203,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:46:02.684903+09:00,134.6945258,34.8245505,4.8,1.27,203,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:47:02.684903+09:00,134.6942104,34.8239211,4.8,1.27,203,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:48:02.684903+09:00,134.6935055,34.8240375,4.8,1.27,292,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:49:02.684903+09:00,134.6927073,34.8242938,4.8,1.27,292,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:50:02.684903+09:00,134.6919250,34.8245713,4.8,1.27,292,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:51:02.684903+09:00,134.6911765,34.8247721,4.8,1.27,292,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:52:02.684903+09:00,134.6907709,34.8252872,4.8,1.27,354,synthetic
synthetic-v1,6ebb0d37c0edcd05,2026-10-04T13:53:02.684903+09:00,134.6907619,34.8259698,4.8,1.27,9,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T09:56:58.381648+09:00,134.6914293,34.8274784,7.3,0.00,0,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T09:56:58.381648+09:00,134.6914571,34.8274758,7.3,1.12,93,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T09:57:58.381648+09:00,134.6918885,34.8277905,7.3,1.12,70,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T09:58:58.381648+09:00,134.6925046,34.8279213,7.3,1.12,105,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T09:59:58.381648+09:00,134.6932442,34.8278659,7.3,1.12,105,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:00:58.381648+09:00,134.6939503,34.8276637,7.3,1.12,104,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:01:58.381648+09:00,134.6946962,34.8275028,7.3,1.12,104,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:02:58.381648+09:00,134.6954614,34.8273925,7.3,1.12,104,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:03:58.381648+09:00,134.6960187,34.8271955,7.3,1.12,81,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:04:58.381648+09:00,134.6968637,34.8272421,7.3,1.12,81,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:05:58.381648+09:00,134.6973926,34.8273795,7.3,1.12,18,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:06:58.381648+09:00,134.6976602,34.8278927,7.3,1.12,18,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:07:58.381648+09:00,134.6978720,34.8285484,7.3,1.12,18,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:08:58.381648+09:00,134.6980918,34.8291617,7.3,1.12,18,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:09:58.381648+09:00,134.6983354,34.8296816,7.3,1.12,18,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:10:58.381648+09:00,134.6983730,34.8303327,7.3,1.12,358,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:11:58.381648+09:00,134.6983782,34.8308949,7.3,1.12,1,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:12:58.381648+09:00,134.6983278,34.8314169,7.3,1.12,275,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:13:58.381648+09:00,134.6976111,34.8314346,7.3,1.12,275,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:14:58.381648+09:00,134.6969272,34.8316249,7.3,1.12,6,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:15:58.381648+09:00,134.6967207,34.8320897,7.3,1.12,283,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:16:58.381648+09:00,134.6961384,34.8322329,7.3,1.12,283,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:17:58.381648+09:00,134.6954595,34.8323089,7.3,1.12,283,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:18:58.381648+09:00,134.6949211,34.8325928,7.3,1.12,306,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:19:58.381648+09:00,134.6949484,34.8331356,7.3,1.12,15,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:20:58.381648+09:00,134.6951488,34.8336971,7.3,1.12,13,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:21:58.381648+09:00,134.6953716,34.8342566,7.3,1.12,15,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:22:58.381648+09:00,134.6954189,34.8348170,7.3,1.12,13,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:23:58.381648+09:00,134.6948844,34.8350787,7.3,1.12,283,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:24:58.381648+09:00,134.6940610,34.8352452,7.3,1.12,283,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:25:58.381648+09:00,134.6935593,34.8353454,7.3,1.12,279,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:26:58.381648+09:00,134.6927687,34.8355116,7.3,1.12,290,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:27:58.381648+09:00,134.6926720,34.8359139,7.3,1.12,79,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:28:53.387008+09:00,134.6937976,34.8370608,7.3,0.32,231,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:29:53.387008+09:00,134.6936181,34.8372155,7.3,0.70,286,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:30:53.387008+09:00,134.6936490,34.8368982,7.3,0.67,169,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:31:53.387008+09:00,134.6935143,34.8369268,7.3,0.79,244,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:32:53.387008+09:00,134.6936090,34.8369754,7.3,0.59,115,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:33:53.387008+09:00,134.6938211,34.8371600,7.3,0.29,109,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:34:53.387008+09:00,134.6935323,34.8370628,7.3,0.28,191,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:35:53.387008+09:00,134.6935594,34.8369836,7.3,0.02,105,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:36:53.387008+09:00,134.6936777,34.8370476,7.3,0.14,283,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:37:53.387008+09:00,134.6935880,34.8370689,7.3,0.21,352,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:38:53.387008+09:00,134.6935180,34.8370343,7.3,0.09,178,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:39:53.387008+09:00,134.6936376,34.8369908,7.3,0.04,43,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:40:53.387008+09:00,134.6935138,34.8370441,7.3,0.15,326,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:41:53.387008+09:00,134.6936673,34.8371821,7.3,0.22,58,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:42:53.387008+09:00,134.6936193,34.8370531,7.3,0.14,153,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:43:53.387008+09:00,134.6937304,34.8371295,7.3,0.19,7,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:44:53.387008+09:00,134.6937933,34.8370330,7.3,0.03,174,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:45:22.225323+09:00,134.6929827,34.8382035,7.3,0.28,34,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:46:22.225323+09:00,134.6929847,34.8380453,7.3,0.75,102,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:47:22.225323+09:00,134.6930044,34.8382436,7.3,0.41,178,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:48:22.225323+09:00,134.6930659,34.8380924,7.3,0.32,177,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:49:22.225323+09:00,134.6930034,34.8380907,7.3,0.78,32,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:50:22.225323+09:00,134.6928807,34.8381130,7.3,0.54,143,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:51:22.225323+09:00,134.6929701,34.8380634,7.3,0.23,22,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:52:22.225323+09:00,134.6929531,34.8381565,7.3,0.20,248,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:53:22.225323+09:00,134.6930553,34.8381059,7.3,0.19,63,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:54:22.225323+09:00,134.6929560,34.8381403,7.3,0.28,5,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:55:22.225323+09:00,134.6929341,34.8382449,7.3,0.26,67,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:56:22.225323+09:00,134.6927978,34.8380905,7.3,0.27,179,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:57:22.225323+09:00,134.6930448,34.8380830,7.3,0.21,146,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:58:22.225323+09:00,134.6927530,34.8379694,7.3,0.20,56,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T10:59:22.225323+09:00,134.6930574,34.8381802,7.3,0.27,226,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:00:22.225323+09:00,134.6928841,34.8379773,7.3,0.26,79,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:01:22.225323+09:00,134.6929919,34.8382155,7.3,0.14,268,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:01:51.063638+09:00,134.6914277,34.8384907,7.3,0.29,273,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:02:51.063638+09:00,134.6912909,34.8385940,7.3,0.73,329,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:03:51.063638+09:00,134.6916285,34.8386775,7.3,0.61,223,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:04:51.063638+09:00,134.6911824,34.8385290,7.3,0.70,219,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:05:51.063638+09:00,134.6915003,34.8385433,7.3,0.30,348,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:06:51.063638+09:00,134.6915152,34.8387369,7.3,0.49,280,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:07:51.063638+09:00,134.6914048,34.8384764,7.3,0.08,224,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:08:51.063638+09:00,134.6913449,34.8385544,7.3,0.22,6,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:09:51.063638+09:00,134.6911890,34.8385288,7.3,0.07,139,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:10:51.063638+09:00,134.6914510,34.8386876,7.3,0.21,116,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:11:51.063638+09:00,134.6916277,34.8385843,7.3,0.23,104,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:12:51.063638+09:00,134.6914277,34.8385710,7.3,0.29,287,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:13:51.063638+09:00,134.6912844,34.8386288,7.3,0.16,175,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:14:51.063638+09:00,134.6913515,34.8384188,7.3,0.09,21,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:15:51.063638+09:00,134.6915005,34.8385363,7.3,0.00,139,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:16:51.063638+09:00,134.6914204,34.8386723,7.3,0.12,188,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:17:51.063638+09:00,134.6914595,34.8386997,7.3,0.06,77,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:18:19.901953+09:00,134.6938351,34.8395898,7.3,0.42,281,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:19:19.901953+09:00,134.6939489,34.8394478,7.3,0.72,134,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:20:19.901953+09:00,134.6938634,34.8395270,7.3,0.37,219,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:21:19.901953+09:00,134.6939780,34.8393973,7.3,0.55,77,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:22:19.901953+09:00,134.6940018,34.8395968,7.3,0.56,219,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:23:19.901953+09:00,134.6937019,34.8397488,7.3,0.43,10,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:24:19.901953+09:00,134.6938612,34.8393781,7.3,0.25,322,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:25:19.901953+09:00,134.6939748,34.8394550,7.3,0.03,115,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:26:19.901953+09:00,134.6939234,34.8394705,7.3,0.05,306,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:27:19.901953+09:00,134.6938892,34.8394655,7.3,0.28,339,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:28:19.901953+09:00,134.6940410,34.8394667,7.3,0.08,185,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:29:19.901953+09:00,134.6938326,34.8395493,7.3,0.10,2,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:30:19.901953+09:00,134.6937448,34.8394759,7.3,0.20,169,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:31:19.901953+09:00,134.6938636,34.8395085,7.3,0.13,291,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:32:19.901953+09:00,134.6936706,34.8395146,7.3,0.24,57,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:33:19.901953+09:00,134.6938774,34.8394270,7.3,0.22,280,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:34:19.901953+09:00,134.6938255,34.8395256,7.3,0.02,350,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:34:48.740268+09:00,134.6934561,34.8392222,7.3,0.40,265,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:35:48.740268+09:00,134.6934500,34.8390774,7.3,0.29,151,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:36:48.740268+09:00,134.6933106,34.8391225,7.3,0.68,94,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:37:48.740268+09:00,134.6933179,34.8390653,7.3,0.51,227,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:38:48.740268+09:00,134.6932078,34.8390627,7.3,0.27,272,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:39:48.740268+09:00,134.6933333,34.8392088,7.3,0.34,140,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:40:48.740268+09:00,134.6934353,34.8389719,7.3,0.04,230,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:41:48.740268+09:00,134.6932565,34.8391572,7.3,0.24,340,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:42:48.740268+09:00,134.6934731,34.8391178,7.3,0.08,65,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:43:48.740268+09:00,134.6934156,34.8391428,7.3,0.18,298,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:44:48.740268+09:00,134.6933454,34.8390720,7.3,0.04,241,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:45:48.740268+09:00,134.6934030,34.8390804,7.3,0.21,187,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:46:48.740268+09:00,134.6932954,34.8391197,7.3,0.08,230,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:47:48.740268+09:00,134.6932348,34.8392406,7.3,0.04,240,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:48:48.740268+09:00,134.6934068,34.8391065,7.3,0.21,207,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:49:48.740268+09:00,134.6935718,34.8391153,7.3,0.02,128,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:50:48.740268+09:00,134.6935157,34.8390503,7.3,0.26,207,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:51:17.578583+09:00,134.6936691,34.8373082,7.3,0.47,9,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:52:17.578583+09:00,134.6935064,34.8373107,7.3,0.57,60,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:53:17.578583+09:00,134.6935391,34.8372906,7.3,0.76,266,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:54:17.578583+09:00,134.6934335,34.8371683,7.3,0.34,160,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:55:17.578583+09:00,134.6935628,34.8372824,7.3,0.48,211,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:56:17.578583+09:00,134.6936964,34.8374114,7.3,0.52,82,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:57:17.578583+09:00,134.6933977,34.8372124,7.3,0.28,7,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:58:17.578583+09:00,134.6934619,34.8371868,7.3,0.01,349,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T11:59:17.578583+09:00,134.6932813,34.8372761,7.3,0.21,303,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T12:00:17.578583+09:00,134.6935219,34.8373387,7.3,0.17,117,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T12:01:17.578583+09:00,134.6934364,34.8373630,7.3,0.20,4,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T12:02:17.578583+09:00,134.6934622,34.8372921,7.3,0.20,81,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T12:03:17.578583+09:00,134.6936312,34.8372303,7.3,0.01,353,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T12:04:17.578583+09:00,134.6935548,34.8371148,7.3,0.28,224,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T12:05:17.578583+09:00,134.6935639,34.8372498,7.3,0.04,5,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T12:06:17.578583+09:00,134.6936717,34.8372579,7.3,0.05,22,synthetic
synthetic-v1,dfab9b1745f9b22c,2026-10-04T12:07:17.578583+09:00,134.6935094,34.8372299,7.3,0.18,335,synthetic
